AÑO,PERIODO,FECHA ENVIO,CODIGO ENTIDAD,ENTIDAD,CODIGO LINEA,LINEA INTERVENCION,CODIGO SERVICIO,NOMBRE SERVICIO,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,CODIGO CENTRO ATENCION,NOMBRE CENTRO ATENCION,N° DE CEM,N° CASOS ATENDIDOS-TOTAL,N° CASOS ATENDIDOS - HOMBRES - TOTAL,N° CASOS ATENDIDOS - MUJERES - TOTAL,N° CASOS ATENDIDOS - VIOLENCIA PSICOLOGICA,N° CASOS ATENDIDOS - VIOLENCIA FISICA,N° CASOS ATENDIDOS - VIOLENCIA SEXUAL,N° CASOS ATENDIDOS - VIOLENCIA ECONÓMICA O PATRIMONIAL,N° CASOS ATENDIDOS - 0_5 - TOTAL,N° CASOS ATENDIDOS - 0_5 - HOMBRES,N° CASOS ATENDIDOS - 0_5 - MUJERES,N° CASOS ATENDIDOS - 6_11 - TOTAL,N° CASOS ATENDIDOS - 6_11 - HOMBRES,N° CASOS ATENDIDOS - 6_11 - MUJERES,N° CASOS ATENDIDOS - 12_17 - TOTAL,N° CASOS ATENDIDOS - 12_17 - HOMBRES,N° CASOS ATENDIDOS - 12_17 - MUJERES,N° CASOS ATENDIDOS - 18_25 - TOTAL,N° CASOS ATENDIDOS - 18_25  - HOMBRES,N° CASOS ATENDIDOS - 18_25 - MUJERES,N° CASOS ATENDIDOS - 18_29 - TOTAL,N° CASOS ATENDIDOS - 18_29  - HOMBRES,N° CASOS ATENDIDOS - 18_29 - MUJERES,N° CASOS ATENDIDOS - 26_35 - TOTAL,N° CASOS ATENDIDOS - 26_35 - HOMBRES,N° CASOS ATENDIDOS - 26_35 - MUJERES,N° CASOS ATENDIDOS - 36_45 - TOTAL,N° CASOS ATENDIDOS - 36_45 - HOMBRES,N° CASOS ATENDIDOS - 36_45 - MUJERES,N° CASOS ATENDIDOS - 30_59 - TOTAL,N° CASOS ATENDIDOS - 30_59 - HOMBRES,N° CASOS ATENDIDOS - 30_59 - MUJERES,N° CASOS ATENDIDOS - 46_59 - TOTAL,N° CASOS ATENDIDOS - 46_59 - HOMBRES,N° CASOS ATENDIDOS - 46_59 - MUJERES,N° CASOS ATENDIDOS - 60_MÁS - TOTAL,N° CASOS ATENDIDOS - 60_MÁS - HOMBRES,N° CASOS ATENDIDOS - 60_MÁS - MUJERES,N° DE ACTIVIDADES - TOTAL
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,40201,AREQUIPA,CAMANÁ,CAMANÁ,CEM011,CAMANA,1.0,497,85.0,412,299,163,30.0,5.0,42.0,22.0,20.0,88.0,34.0,54.0,67.0,13.0,54.0,,,,99.0,3.0,96.0,,,,,,,183,5.0,178,,,,18.0,8.0,10.0,"22,586"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,50201,AYACUCHO,CANGALLO,CANGALLO,CEM012,CANGALLO,1.0,128,12.0,116,52,56,20.0,0.0,6.0,3.0,3.0,11.0,3.0,8.0,25.0,4.0,21.0,,,,26.0,0.0,26.0,,,,,,,54,1.0,53,,,,6.0,1.0,5.0,"4,206"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150507,LIMA PROVINCIAS,CAÑETE,IMPERIAL,CEM013,IMPERIAL,1.0,524,87.0,437,322,146,56.0,0.0,27.0,15.0,12.0,95.0,49.0,46.0,75.0,16.0,59.0,,,,100.0,1.0,99.0,,,,,,,191,2.0,189,,,,36.0,4.0,32.0,"9,345"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150106,LIMA METROPOLITANA,LIMA,CARABAYLLO,CEM014,CARABAYLLO,1.0,470,115.0,355,152,221,96.0,1.0,57.0,34.0,23.0,135.0,58.0,77.0,95.0,20.0,75.0,,,,65.0,0.0,65.0,,,,,,,109,3.0,106,,,,9.0,0.0,9.0,"12,685"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,40101,AREQUIPA,AREQUIPA,AREQUIPA,CEM015,AREQUIPA,1.0,"1,274",202.0,"1,072",775,423,70.0,6.0,61.0,27.0,34.0,152.0,72.0,80.0,136.0,33.0,103.0,,,,213.0,11.0,202.0,,,,,,,599,32.0,567,,,,113.0,27.0,86.0,"17,225"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CEM016,CHACHAPOYAS,1.0,115,6.0,109,40,64,10.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,18.0,0.0,18.0,,,,35.0,1.0,34.0,,,,,,,55,4.0,51,,,,2.0,0.0,2.0,"4,520"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,CEM017,CHANCHAMAYO,1.0,261,24.0,237,102,113,46.0,0.0,9.0,8.0,1.0,22.0,6.0,16.0,42.0,2.0,40.0,,,,69.0,3.0,66.0,,,,,,,103,4.0,99,,,,16.0,1.0,15.0,"9,092"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,CEM018,CHICLAYO,1.0,477,58.0,419,295,126,54.0,2.0,21.0,15.0,6.0,61.0,18.0,43.0,44.0,6.0,38.0,,,,103.0,3.0,100.0,,,,,,,204,7.0,197,,,,44.0,9.0,35.0,"13,789"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,120107,JUNÍN,HUANCAYO,CHILCA,CEM019,CHILCA,1.0,377,42.0,335,238,110,29.0,0.0,12.0,7.0,5.0,46.0,19.0,27.0,54.0,8.0,46.0,,,,86.0,2.0,84.0,,,,,,,163,3.0,160,,,,16.0,3.0,13.0,"6,431"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,21801,ÁNCASH,SANTA,CHIMBOTE,CEM020,CHIMBOTE,1.0,339,51.0,288,265,56,17.0,1.0,12.0,7.0,5.0,29.0,10.0,19.0,38.0,10.0,28.0,,,,73.0,8.0,65.0,,,,,,,152,3.0,149,,,,35.0,13.0,22.0,"7,379"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,30601,APURÍMAC,CHINCHEROS,CHINCHEROS,CEM021,CHINCHEROS,1.0,383,56.0,327,214,141,25.0,3.0,19.0,6.0,13.0,39.0,19.0,20.0,42.0,11.0,31.0,,,,69.0,4.0,65.0,,,,,,,198,14.0,184,,,,16.0,2.0,14.0,"21,047"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,40501,AREQUIPA,CAYLLOMA,CHIVAY,CEM022,CHIVAY,1.0,174,18.0,156,96,62,16.0,0.0,5.0,5.0,0.0,14.0,4.0,10.0,14.0,5.0,9.0,,,,22.0,1.0,21.0,,,,,,,103,2.0,101,,,,16.0,1.0,15.0,"5,677"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,130203,LA LIBERTAD,ASCOPE,CHOCOPE,CEM023,CHOCOPE,1.0,424,99.0,325,212,156,49.0,7.0,59.0,27.0,32.0,99.0,45.0,54.0,93.0,17.0,76.0,,,,66.0,3.0,63.0,,,,,,,90,1.0,89,,,,17.0,6.0,11.0,"10,853"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,60401,CAJAMARCA,CHOTA,CHOTA,CEM024,CHOTA,1.0,225,24.0,201,120,91,14.0,0.0,7.0,2.0,5.0,28.0,13.0,15.0,33.0,7.0,26.0,,,,47.0,1.0,46.0,,,,,,,93,1.0,92,,,,17.0,0.0,17.0,"8,791"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,200401,PIURA,MORROPÓN,CHULUCANAS,CEM025,CHULUCANAS,1.0,254,45.0,209,191,50,13.0,0.0,21.0,11.0,10.0,44.0,23.0,21.0,40.0,11.0,29.0,,,,51.0,0.0,51.0,,,,,,,95,0.0,95,,,,3.0,0.0,3.0,"3,443"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,80701,CUSCO,CHUMBIVILCAS,SANTO TOMÁS,CEM026,CHUMBIVILCAS,1.0,277,32.0,245,149,105,19.0,4.0,9.0,2.0,7.0,14.0,8.0,6.0,26.0,7.0,19.0,,,,61.0,2.0,59.0,,,,,,,154,7.0,147,,,,13.0,6.0,7.0,"5,680"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,30701,APURÍMAC,GRAU,CHUQUIBAMBILLA,CEM027,CHUQUIBAMBILLA,1.0,169,30.0,139,87,69,13.0,0.0,5.0,2.0,3.0,21.0,12.0,9.0,27.0,8.0,19.0,,,,32.0,1.0,31.0,,,,,,,67,3.0,64,,,,17.0,4.0,13.0,"4,577"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,90501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,CEM028,CHURCAMPA,1.0,163,26.0,137,110,43,9.0,1.0,23.0,11.0,12.0,18.0,12.0,6.0,19.0,2.0,17.0,,,,39.0,1.0,38.0,,,,,,,55,0.0,55,,,,9.0,0.0,9.0,"7,483"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150110,LIMA METROPOLITANA,LIMA,COMAS,CEM029,COMAS,1.0,575,83.0,492,281,213,81.0,0.0,28.0,17.0,11.0,62.0,23.0,39.0,72.0,13.0,59.0,,,,104.0,6.0,98.0,,,,,,,242,10.0,232,,,,67.0,14.0,53.0,"17,999"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,120201,JUNÍN,CONCEPCIÓN,CONCEPCIÓN,CEM030,CONCEPCION,1.0,340,49.0,291,209,105,26.0,0.0,10.0,7.0,3.0,48.0,19.0,29.0,42.0,15.0,27.0,,,,85.0,3.0,82.0,,,,,,,136,4.0,132,,,,19.0,1.0,18.0,"12,340"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,80108,CUSCO,CUSCO,WANCHAQ,CEM031,CUSCO,1.0,"1,143",113.0,"1,030",591,487,65.0,0.0,27.0,12.0,15.0,87.0,29.0,58.0,102.0,28.0,74.0,,,,282.0,7.0,275.0,,,,,,,582,21.0,561,,,,63.0,16.0,47.0,"29,963"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,CEM032,EL AGUSTINO,1.0,443,90.0,353,186,212,45.0,0.0,37.0,11.0,26.0,84.0,29.0,55.0,62.0,23.0,39.0,,,,71.0,1.0,70.0,,,,,,,133,9.0,124,,,,56.0,17.0,39.0,"14,460"
2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,80801,CUSCO,ESPINAR,ESPINAR,CEM033,ESPINAR,1.0,396,27.0,369,165,212,19.0,0.0,3.0,0.0,3.0,17.0,9.0,8.0,33.0,10.0,23.0,,,,98.0,0.0,98.0,,,,,,,227,2.0,225,,,,18.0,6.0,12.0,"7,691"
