AÑO,PERIODO,FECHA ENVIO,CODIGO ENTIDAD,ENTIDAD,CODIGO LINEA,LINEA INTERVENCION,CODIGO SERVICIO,NOMBRE SERVICIO,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,CODIGO CENTRO ATENCION,NOMBRE CENTRO ATENCION,N° DE CEM,N° CASOS ATENDIDOS-TOTAL,N° CASOS ATENDIDOS - HOMBRES - TOTAL,N° CASOS ATENDIDOS - MUJERES - TOTAL,N° CASOS ATENDIDOS - VIOLENCIA PSICOLOGICA,N° CASOS ATENDIDOS - VIOLENCIA FISICA,N° CASOS ATENDIDOS - VIOLENCIA SEXUAL,N° CASOS ATENDIDOS - VIOLENCIA ECONÓMICA O PATRIMONIAL,N° CASOS ATENDIDOS - 0_5 - TOTAL,N° CASOS ATENDIDOS - 0_5 - HOMBRES,N° CASOS ATENDIDOS - 0_5 - MUJERES,N° CASOS ATENDIDOS - 6_11 - TOTAL,N° CASOS ATENDIDOS - 6_11 - HOMBRES,N° CASOS ATENDIDOS - 6_11 - MUJERES,N° CASOS ATENDIDOS - 12_17 - TOTAL,N° CASOS ATENDIDOS - 12_17 - HOMBRES,N° CASOS ATENDIDOS - 12_17 - MUJERES,N° CASOS ATENDIDOS - 18_25 - TOTAL,N° CASOS ATENDIDOS - 18_25  - HOMBRES,N° CASOS ATENDIDOS - 18_25 - MUJERES,N° CASOS ATENDIDOS - 18_29 - TOTAL,N° CASOS ATENDIDOS - 18_29  - HOMBRES,N° CASOS ATENDIDOS - 18_29 - MUJERES,N° CASOS ATENDIDOS - 26_35 - TOTAL,N° CASOS ATENDIDOS - 26_35 - HOMBRES,N° CASOS ATENDIDOS - 26_35 - MUJERES,N° CASOS ATENDIDOS - 36_45 - TOTAL,N° CASOS ATENDIDOS - 36_45 - HOMBRES,N° CASOS ATENDIDOS - 36_45 - MUJERES,N° CASOS ATENDIDOS - 30_59 - TOTAL,N° CASOS ATENDIDOS - 30_59 - HOMBRES,N° CASOS ATENDIDOS - 30_59 - MUJERES,N° CASOS ATENDIDOS - 46_59 - TOTAL,N° CASOS ATENDIDOS - 46_59 - HOMBRES,N° CASOS ATENDIDOS - 46_59 - MUJERES,N° CASOS ATENDIDOS - 60_MÁS - TOTAL,N° CASOS ATENDIDOS - 60_MÁS - HOMBRES,N° CASOS ATENDIDOS - 60_MÁS - MUJERES,N° DE ACTIVIDADES - TOTAL
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,40201,AREQUIPA,CAMANÁ,CAMANÁ,CEM011,CEM CAMANA,1.0,300,41.0,259,167,91,41.0,1.0,17.0,7.0,10.0,43.0,14.0,29.0,33.0,12.0,21.0,,,,69.0,3.0,66.0,,,,,,,128,0.0,128,,,,10.0,5.0,5.0,"13,139"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,50201,AYACUCHO,CANGALLO,CANGALLO,CEM012,CEM CANGALLO,1.0,165,39.0,126,80,72,13.0,0.0,23.0,12.0,11.0,20.0,14.0,6.0,29.0,12.0,17.0,,,,28.0,0.0,28.0,,,,,,,61,1.0,60,,,,4.0,0.0,4.0,"6,416"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150507,LIMA,CAÑETE,IMPERIAL,CEM013,CEM IMPERIAL,1.0,477,85.0,392,267,176,34.0,0.0,27.0,13.0,14.0,64.0,26.0,38.0,78.0,27.0,51.0,,,,107.0,3.0,104.0,,,,,,,175,7.0,168,,,,26.0,9.0,17.0,"8,645"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150106,LIMA,LIMA,CARABAYLLO,CEM014,CEM CARABAYLLO,1.0,491,105.0,386,179,225,84.0,3.0,55.0,25.0,30.0,121.0,51.0,70.0,123.0,18.0,105.0,,,,54.0,5.0,49.0,,,,,,,128,4.0,124,,,,10.0,2.0,8.0,"9,786"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,40101,AREQUIPA,AREQUIPA,AREQUIPA,CEM015,CEM AREQUIPA,1.0,908,219.0,689,626,203,73.0,6.0,77.0,32.0,45.0,135.0,64.0,71.0,133.0,39.0,94.0,,,,127.0,12.0,115.0,,,,,,,312,35.0,277,,,,124.0,37.0,87.0,"19,340"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CEM016,CEM CHACHAPOYAS,1.0,312,24.0,288,152,105,53.0,2.0,5.0,1.0,4.0,21.0,7.0,14.0,43.0,5.0,38.0,,,,78.0,1.0,77.0,,,,,,,142,7.0,135,,,,23.0,3.0,20.0,"9,865"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,CEM017,CEM CHANCHAMAYO,1.0,595,86.0,509,276,237,79.0,3.0,33.0,18.0,15.0,70.0,26.0,44.0,94.0,19.0,75.0,,,,132.0,6.0,126.0,,,,,,,219,8.0,211,,,,47.0,9.0,38.0,"11,985"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,CEM018,CEM CHICLAYO,1.0,578,61.0,517,326,158,91.0,3.0,29.0,16.0,13.0,60.0,23.0,37.0,93.0,15.0,78.0,,,,131.0,2.0,129.0,,,,,,,226,3.0,223,,,,39.0,2.0,37.0,"18,039"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,120107,JUNÍN,HUANCAYO,CHILCA,CEM019,CEM CHILCA,1.0,555,53.0,502,306,203,45.0,1.0,13.0,7.0,6.0,56.0,21.0,35.0,50.0,13.0,37.0,,,,159.0,3.0,156.0,,,,,,,245,5.0,240,,,,32.0,4.0,28.0,"10,935"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,21801,ÁNCASH,SANTA,CHIMBOTE,CEM020,CEM CHIMBOTE,1.0,498,98.0,400,304,170,24.0,0.0,10.0,5.0,5.0,51.0,27.0,24.0,52.0,9.0,43.0,,,,100.0,7.0,93.0,,,,,,,207,21.0,186,,,,78.0,29.0,49.0,"12,683"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,30601,APURÍMAC,CHINCHEROS,CHINCHEROS,CEM021,CEM CHINCHEROS,1.0,513,91.0,422,282,163,35.0,33.0,60.0,30.0,30.0,63.0,28.0,35.0,70.0,15.0,55.0,,,,94.0,4.0,90.0,,,,,,,202,7.0,195,,,,24.0,7.0,17.0,"23,526"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,40501,AREQUIPA,CAYLLOMA,CHIVAY,CEM022,CEM CHIVAY,1.0,734,138.0,596,423,246,51.0,14.0,52.0,23.0,29.0,102.0,45.0,57.0,120.0,35.0,85.0,,,,118.0,10.0,108.0,,,,,,,284,10.0,274,,,,58.0,15.0,43.0,"10,856"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,130203,LA LIBERTAD,ASCOPE,CHOCOPE,CEM023,CEM CHOCOPE,1.0,466,92.0,374,268,151,43.0,4.0,42.0,23.0,19.0,98.0,32.0,66.0,90.0,18.0,72.0,,,,84.0,0.0,84.0,,,,,,,123,7.0,116,,,,29.0,12.0,17.0,"12,607"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,60401,CAJAMARCA,CHOTA,CHOTA,CEM024,CEM CHOTA,1.0,263,32.0,231,123,117,23.0,0.0,9.0,3.0,6.0,20.0,8.0,12.0,23.0,4.0,19.0,,,,72.0,1.0,71.0,,,,,,,123,10.0,113,,,,16.0,6.0,10.0,"8,441"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,200401,PIURA,MORROPÓN,CHULUCANAS,CEM025,CEM CHULUCANAS,1.0,298,71.0,227,192,72,33.0,1.0,17.0,13.0,4.0,55.0,30.0,25.0,63.0,16.0,47.0,,,,46.0,2.0,44.0,,,,,,,108,9.0,99,,,,9.0,1.0,8.0,"4,214"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,80701,CUSCO,CHUMBIVILCAS,SANTO TOMÁS,CEM026,CEM CHUMBIVILCAS,1.0,186,19.0,167,61,91,34.0,0.0,5.0,3.0,2.0,15.0,3.0,12.0,23.0,6.0,17.0,,,,49.0,1.0,48.0,,,,,,,83,4.0,79,,,,11.0,2.0,9.0,"4,689"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,30701,APURÍMAC,GRAU,CHUQUIBAMBILLA,CEM027,CEM CHUQUIBAMBILLA,1.0,175,15.0,160,65,88,22.0,0.0,3.0,0.0,3.0,12.0,5.0,7.0,12.0,2.0,10.0,,,,32.0,0.0,32.0,,,,,,,96,3.0,93,,,,20.0,5.0,15.0,"5,570"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,90501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,CEM028,CEM CHURCAMPA,1.0,226,35.0,191,157,52,16.0,1.0,12.0,5.0,7.0,31.0,16.0,15.0,40.0,8.0,32.0,,,,53.0,5.0,48.0,,,,,,,80,0.0,80,,,,10.0,1.0,9.0,"10,683"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150110,LIMA,LIMA,COMAS,CEM029,CEM COMAS,1.0,611,76.0,535,394,133,84.0,0.0,23.0,6.0,17.0,70.0,32.0,38.0,73.0,14.0,59.0,,,,142.0,4.0,138.0,,,,,,,249,8.0,241,,,,54.0,12.0,42.0,"15,647"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,120201,JUNÍN,CONCEPCIÓN,CONCEPCIÓN,CEM030,CEM CONCEPCION,1.0,385,30.0,355,212,142,29.0,2.0,18.0,9.0,9.0,28.0,7.0,21.0,47.0,6.0,41.0,,,,77.0,1.0,76.0,,,,,,,181,1.0,180,,,,34.0,6.0,28.0,"12,530"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,80108,CUSCO,CUSCO,WANCHAQ,CEM031,CEM CUSCO,1.0,876,82.0,794,503,297,75.0,1.0,24.0,10.0,14.0,97.0,35.0,62.0,97.0,22.0,75.0,,,,203.0,1.0,202.0,,,,,,,414,9.0,405,,,,41.0,5.0,36.0,"26,464"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150111,LIMA,LIMA,EL AGUSTINO,CEM032,CEM EL AGUSTINO,1.0,425,94.0,331,168,198,56.0,3.0,53.0,22.0,31.0,85.0,35.0,50.0,83.0,20.0,63.0,,,,56.0,1.0,55.0,,,,,,,90,3.0,87,,,,58.0,13.0,45.0,"13,175"
2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,80801,CUSCO,ESPINAR,ESPINAR,CEM033,CEM ESPINAR,1.0,343,15.0,328,222,93,28.0,0.0,6.0,1.0,5.0,17.0,6.0,11.0,33.0,6.0,27.0,,,,95.0,1.0,94.0,,,,,,,181,0.0,181,,,,11.0,1.0,10.0,"4,340"
