AÑO,PERIODO,FECHA ENVIO,CODIGO ENTIDAD,ENTIDAD,CODIGO LINEA,LINEA INTERVENCION,CODIGO SERVICIO,NOMBRE SERVICIO,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,CODIGO CENTRO ATENCION,NOMBRE CENTRO ATENCION,N° DE CEM,N° CASOS ATENDIDOS-TOTAL,N° CASOS ATENDIDOS - HOMBRES - TOTAL,N° CASOS ATENDIDOS - MUJERES - TOTAL,N° CASOS ATENDIDOS - VIOLENCIA PSICOLOGICA,N° CASOS ATENDIDOS - VIOLENCIA FISICA,N° CASOS ATENDIDOS - VIOLENCIA SEXUAL,N° CASOS ATENDIDOS - VIOLENCIA ECONÓMICA O PATRIMONIAL,N° CASOS ATENDIDOS - 0_5 - TOTAL,N° CASOS ATENDIDOS - 0_5 - HOMBRES,N° CASOS ATENDIDOS - 0_5 - MUJERES,N° CASOS ATENDIDOS - 6_11 - TOTAL,N° CASOS ATENDIDOS - 6_11 - HOMBRES,N° CASOS ATENDIDOS - 6_11 - MUJERES,N° CASOS ATENDIDOS - 12_17 - TOTAL,N° CASOS ATENDIDOS - 12_17 - HOMBRES,N° CASOS ATENDIDOS - 12_17 - MUJERES,N° CASOS ATENDIDOS - 18_25 - TOTAL,N° CASOS ATENDIDOS - 18_25  - HOMBRES,N° CASOS ATENDIDOS - 18_25 - MUJERES,N° CASOS ATENDIDOS - 18_29 - TOTAL,N° CASOS ATENDIDOS - 18_29  - HOMBRES,N° CASOS ATENDIDOS - 18_29 - MUJERES,N° CASOS ATENDIDOS - 26_35 - TOTAL,N° CASOS ATENDIDOS - 26_35 - HOMBRES,N° CASOS ATENDIDOS - 26_35 - MUJERES,N° CASOS ATENDIDOS - 36_45 - TOTAL,N° CASOS ATENDIDOS - 36_45 - HOMBRES,N° CASOS ATENDIDOS - 36_45 - MUJERES,N° CASOS ATENDIDOS - 30_59 - TOTAL,N° CASOS ATENDIDOS - 30_59 - HOMBRES,N° CASOS ATENDIDOS - 30_59 - MUJERES,N° CASOS ATENDIDOS - 46_59 - TOTAL,N° CASOS ATENDIDOS - 46_59 - HOMBRES,N° CASOS ATENDIDOS - 46_59 - MUJERES,N° CASOS ATENDIDOS - 60_MÁS - TOTAL,N° CASOS ATENDIDOS - 60_MÁS - HOMBRES,N° CASOS ATENDIDOS - 60_MÁS - MUJERES,N° DE ACTIVIDADES - TOTAL
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,40201,AREQUIPA,CAMANÁ,CAMANÁ,CEM011,CEM CAMANA,1.0,450,71.0,379,173,173,103.0,1.0,13.0,3.0,10.0,78.0,36.0,42.0,83.0,17.0,66.0,,,,71.0,2.0,69.0,,,,,,,184,9.0,175,,,,21.0,4.0,17.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,50201,AYACUCHO,CANGALLO,CANGALLO,CEM012,CEM CANGALLO,1.0,140,25.0,115,65,59,15.0,1.0,10.0,6.0,4.0,23.0,13.0,10.0,20.0,4.0,16.0,,,,32.0,,32.0,,,,,,,52,,52,,,,3.0,2.0,1.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150507,LIMA,CAÑETE,IMPERIAL,CEM013,CEM IMPERIAL,1.0,221,36.0,185,120,66,35.0,,15.0,10.0,5.0,20.0,11.0,9.0,42.0,3.0,39.0,,,,41.0,1.0,40.0,,,,,,,81,5.0,76,,,,22.0,6.0,16.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150106,LIMA,LIMA,CARABAYLLO,CEM014,CEM CARABAYLLO,1.0,274,60.0,214,73,114,84.0,3.0,45.0,15.0,30.0,49.0,21.0,28.0,60.0,12.0,48.0,,,,46.0,1.0,45.0,,,,,,,48,1.0,47,,,,26.0,10.0,16.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,40101,AREQUIPA,AREQUIPA,AREQUIPA,CEM015,CEM AREQUIPA,1.0,790,171.0,619,429,261,97.0,3.0,82.0,36.0,46.0,83.0,33.0,50.0,114.0,40.0,74.0,,,,129.0,11.0,118.0,,,,,,,282,22.0,260,,,,100.0,29.0,71.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CEM016,CEM CHACHAPOYAS,1.0,193,32.0,161,65,53,72.0,3.0,13.0,6.0,7.0,20.0,14.0,6.0,48.0,6.0,42.0,,,,41.0,,41.0,,,,,,,63,2.0,61,,,,8.0,4.0,4.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,CEM017,CEM CHANCHAMAYO,1.0,455,88.0,367,242,143,70.0,,50.0,22.0,28.0,82.0,41.0,41.0,80.0,15.0,65.0,,,,86.0,,86.0,,,,,,,133,5.0,128,,,,24.0,5.0,19.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,CEM018,CEM CHICLAYO,1.0,267,31.0,236,109,71,87.0,,14.0,7.0,7.0,41.0,10.0,31.0,54.0,8.0,46.0,,,,59.0,,59.0,,,,,,,84,1.0,83,,,,15.0,5.0,10.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,120107,JUNÍN,HUANCAYO,CHILCA,CEM019,CEM CHILCA,1.0,319,37.0,282,171,95,51.0,2.0,13.0,4.0,9.0,37.0,17.0,20.0,55.0,10.0,45.0,,,,67.0,1.0,66.0,,,,,,,126,1.0,125,,,,21.0,4.0,17.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,21801,ÁNCASH,SANTA,CHIMBOTE,CEM020,CEM CHIMBOTE,1.0,301,35.0,266,157,109,32.0,3.0,4.0,1.0,3.0,24.0,8.0,16.0,31.0,4.0,27.0,,,,60.0,1.0,59.0,,,,,,,142,13.0,129,,,,40.0,8.0,32.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,30601,APURÍMAC,CHINCHEROS,CHINCHEROS,CEM021,CEM CHINCHEROS,1.0,241,34.0,207,111,103,23.0,4.0,5.0,4.0,1.0,21.0,9.0,12.0,29.0,8.0,21.0,,,,52.0,1.0,51.0,,,,,,,125,9.0,116,,,,9.0,3.0,6.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,40122,AREQUIPA,AREQUIPA,SOCABAYA,CEM022,CEM SOCABAYA,1.0,328,63.0,265,168,95,65.0,,26.0,13.0,13.0,45.0,19.0,26.0,60.0,21.0,39.0,,,,61.0,,61.0,,,,,,,100,4.0,96,,,,36.0,6.0,30.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,130203,LA LIBERTAD,ASCOPE,CHOCOPE,CEM023,CEM CHOCOPE,1.0,245,49.0,196,140,74,29.0,2.0,31.0,14.0,17.0,54.0,21.0,33.0,55.0,7.0,48.0,,,,42.0,1.0,41.0,,,,,,,56,1.0,55,,,,7.0,5.0,2.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,60401,CAJAMARCA,CHOTA,CHOTA,CEM024,CEM CHOTA,1.0,213,18.0,195,84,99,30.0,,0.0,,,9.0,3.0,6.0,21.0,1.0,20.0,,,,54.0,,54.0,,,,,,,110,8.0,102,,,,19.0,6.0,13.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,200401,PIURA,MORROPÓN,CHULUCANAS,CEM025,CEM CHULUCANAS,1.0,291,8.0,283,121,105,65.0,,2.0,1.0,1.0,17.0,2.0,15.0,45.0,2.0,43.0,,,,75.0,,75.0,,,,,,,147,3.0,144,,,,5.0,,5.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,80701,CUSCO,CHUMBIVILCAS,SANTO TOMÁS,CEM026,CEM CHUMBIVILCAS,1.0,248,27.0,221,95,101,50.0,2.0,7.0,6.0,1.0,27.0,10.0,17.0,42.0,3.0,39.0,,,,58.0,2.0,56.0,,,,,,,99,2.0,97,,,,15.0,4.0,11.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,30701,APURÍMAC,GRAU,CHUQUIBAMBILLA,CEM027,CEM CHUQUIBAMBILLA,1.0,83,6.0,77,22,45,16.0,,1.0,,1.0,4.0,3.0,1.0,10.0,0.0,10.0,,,,22.0,,22.0,,,,,,,35,3.0,32,,,,11.0,,11.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,90501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,CEM028,CEM CHURCAMPA,1.0,147,26.0,121,77,54,16.0,,18.0,8.0,10.0,17.0,8.0,9.0,24.0,7.0,17.0,,,,28.0,1.0,27.0,,,,,,,56,2.0,54,,,,4.0,,4.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150110,LIMA,LIMA,COMAS,CEM029,CEM COMAS,1.0,394,65.0,329,151,129,113.0,1.0,24.0,10.0,14.0,51.0,27.0,24.0,73.0,13.0,60.0,,,,64.0,3.0,61.0,,,,,,,132,,132,,,,50.0,12.0,38.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,120201,JUNÍN,CONCEPCIÓN,CONCEPCIÓN,CEM030,CEM CONCEPCION,1.0,331,62.0,269,141,110,79.0,1.0,28.0,16.0,12.0,43.0,16.0,27.0,70.0,13.0,57.0,,,,67.0,4.0,63.0,,,,,,,103,8.0,95,,,,20.0,5.0,15.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,80108,CUSCO,CUSCO,WANCHAQ,CEM031,CEM CUSCO,1.0,390,65.0,325,163,129,92.0,6.0,36.0,17.0,19.0,62.0,20.0,42.0,88.0,22.0,66.0,,,,80.0,3.0,77.0,,,,,,,114,2.0,112,,,,10.0,1.0,9.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150111,LIMA,LIMA,EL AGUSTINO,CEM032,CEM EL AGUSTINO,1.0,218,35.0,183,76,78,61.0,3.0,17.0,6.0,11.0,45.0,18.0,27.0,55.0,6.0,49.0,,,,40.0,1.0,39.0,,,,,,,51,,51,,,,10.0,4.0,6.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,80801,CUSCO,ESPINAR,ESPINAR,CEM033,CEM ESPINAR,1.0,248,13.0,235,144,64,38.0,2.0,4.0,,4.0,10.0,5.0,5.0,22.0,4.0,18.0,,,,63.0,1.0,62.0,,,,,,,128,3.0,125,,,,21.0,,21.0,
2024,ENE - OCT,15/11/2024,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,CEM034,CEM FERREÑAFE,1.0,150,35.0,115,95,40,15.0,,21.0,11.0,10.0,44.0,16.0,28.0,30.0,6.0,24.0,,,,19.0,,19.0,,,,,,,33,,33,,,,3.0,2.0,1.0,
